img_url,lat,lng,tiles_x,tiles_y,tile_id,img_height,img_width,start_date,end_date
http://ak.t0.tiles.virtualearth.net/tiles/be000133000110133-8-6-19-5.jpeg?g=6611&key=BING_API_KEY,52.166966655379454,-1.6702587890624998,4,3,5,512,512,25 Mar 2008 GMT,25 Mar 2008 GMT
http://ak.t0.tiles.virtualearth.net/tiles/be000133000110133-8-6-19-6.jpeg?g=6611&key=BING_API_KEY,52.166966655379454,-1.6702587890624998,4,3,6,512,512,25 Mar 2008 GMT,25 Mar 2008 GMT
http://ak.t0.tiles.virtualearth.net/tiles/be000133000110133-8-6-19-7.jpeg?g=6611&key=BING_API_KEY,52.166966655379454,-1.6702587890624998,4,3,7,512,512,25 Mar 2008 GMT,25 Mar 2008 GMT
http://ak.t0.tiles.virtualearth.net/tiles/be000133000110133-8-6-19-8.jpeg?g=6611&key=BING_API_KEY,52.166966655379454,-1.6702587890624998,4,3,8,512,512,25 Mar 2008 GMT,25 Mar 2008 GMT
http://ak.t0.tiles.virtualearth.net/tiles/be000133000110133-8-6-19-9.jpeg?g=6611&key=BING_API_KEY,52.166966655379454,-1.6702587890624998,4,3,9,512,512,25 Mar 2008 GMT,25 Mar 2008 GMT
http://ak.t0.tiles.virtualearth.net/tiles/be000133000110133-8-6-19-10.jpeg?g=6611&key=BING_API_KEY,52.166966655379454,-1.6702587890624998,4,3,10,512,512,25 Mar 2008 GMT,25 Mar 2008 GMT
http://ak.t0.tiles.virtualearth.net/tiles/be000133000110133-8-6-19-11.jpeg?g=6611&key=BING_API_KEY,52.166966655379454,-1.6702587890624998,4,3,11,512,512,25 Mar 2008 GMT,25 Mar 2008 GMT
http://ak.t0.tiles.virtualearth.net/tiles/be000133000110200-8-6-19-0.jpeg?g=6611&key=BING_API_KEY,52.166966655379454,-1.6661389160156248,4,3,0,512,512,25 Mar 2008 GMT,25 Mar 2008 GMT
http://ak.t0.tiles.virtualearth.net/tiles/be000133000110200-8-6-19-1.jpeg?g=6611&key=BING_API_KEY,52.166966655379454,-1.6661389160156248,4,3,1,512,512,25 Mar 2008 GMT,25 Mar 2008 GMT
http://ak.t0.tiles.virtualearth.net/tiles/be000133000110200-8-6-19-2.jpeg?g=6611&key=BING_API_KEY,52.166966655379454,-1.6661389160156248,4,3,2,512,512,25 Mar 2008 GMT,25 Mar 2008 GMT
http://ak.t0.tiles.virtualearth.net/tiles/be000133000110200-8-6-19-3.jpeg?g=6611&key=BING_API_KEY,52.166966655379454,-1.6661389160156248,4,3,3,512,512,25 Mar 2008 GMT,25 Mar 2008 GMT
http://ak.t0.tiles.virtualearth.net/tiles/be000133000110200-8-6-19-4.jpeg?g=6611&key=BING_API_KEY,52.166966655379454,-1.6661389160156248,4,3,4,512,512,25 Mar 2008 GMT,25 Mar 2008 GMT
http://ak.t0.tiles.virtualearth.net/tiles/be000133000110200-8-6-19-5.jpeg?g=6611&key=BING_API_KEY,52.166966655379454,-1.6661389160156248,4,3,5,512,512,25 Mar 2008 GMT,25 Mar 2008 GMT
http://ak.t0.tiles.virtualearth.net/tiles/be000133000110200-8-6-19-6.jpeg?g=6611&key=BING_API_KEY,52.166966655379454,-1.6661389160156248,4,3,6,512,512,25 Mar 2008 GMT,25 Mar 2008 GMT
http://ak.t0.tiles.virtualearth.net/tiles/be000133000110200-8-6-19-7.jpeg?g=6611&key=BING_API_KEY,52.166966655379454,-1.6661389160156248,4,3,7,512,512,25 Mar 2008 GMT,25 Mar 2008 GMT
http://ak.t0.tiles.virtualearth.net/tiles/be000133000110200-8-6-19-8.jpeg?g=6611&key=BING_API_KEY,52.166966655379454,-1.6661389160156248,4,3,8,512,512,25 Mar 2008 GMT,25 Mar 2008 GMT
http://ak.t0.tiles.virtualearth.net/tiles/be000133000110200-8-6-19-9.jpeg?g=6611&key=BING_API_KEY,52.166966655379454,-1.6661389160156248,4,3,9,512,512,25 Mar 2008 GMT,25 Mar 2008 GMT
http://ak.t0.tiles.virtualearth.net/tiles/be000133000110200-8-6-19-10.jpeg?g=6611&key=BING_API_KEY,52.166966655379454,-1.6661389160156248,4,3,10,512,512,25 Mar 2008 GMT,25 Mar 2008 GMT
http://ak.t0.tiles.virtualearth.net/tiles/be000133000110200-8-6-19-11.jpeg?g=6611&key=BING_API_KEY,52.166966655379454,-1.6661389160156248,4,3,11,512,512,25 Mar 2008 GMT,25 Mar 2008 GMT
http://ak.t0.tiles.virtualearth.net/tiles/be000133000110201-8-6-19-0.jpeg?g=6611&key=BING_API_KEY,52.166966655379454,-1.6620190429687498,4,3,0,512,512,25 Mar 2008 GMT,25 Mar 2008 GMT
http://ak.t0.tiles.virtualearth.net/tiles/be000133000110201-8-6-19-1.jpeg?g=6611&key=BING_API_KEY,52.166966655379454,-1.6620190429687498,4,3,1,512,512,25 Mar 2008 GMT,25 Mar 2008 GMT
http://ak.t0.tiles.virtualearth.net/tiles/be000133000110201-8-6-19-2.jpeg?g=6611&key=BING_API_KEY,52.166966655379454,-1.6620190429687498,4,3,2,512,512,25 Mar 2008 GMT,25 Mar 2008 GMT
http://ak.t0.tiles.virtualearth.net/tiles/be000133000110201-8-6-19-3.jpeg?g=6611&key=BING_API_KEY,52.166966655379454,-1.6620190429687498,4,3,3,512,512,25 Mar 2008 GMT,25 Mar 2008 GMT
http://ak.t0.tiles.virtualearth.net/tiles/be000133000110201-8-6-19-4.jpeg?g=6611&key=BING_API_KEY,52.166966655379454,-1.6620190429687498,4,3,4,512,512,25 Mar 2008 GMT,25 Mar 2008 GMT
http://ak.t0.tiles.virtualearth.net/tiles/be000133000110201-8-6-19-5.jpeg?g=6611&key=BING_API_KEY,52.166966655379454,-1.6620190429687498,4,3,5,512,512,25 Mar 2008 GMT,25 Mar 2008 GMT
http://ak.t0.tiles.virtualearth.net/tiles/be000133000110201-8-6-19-6.jpeg?g=6611&key=BING_API_KEY,52.166966655379454,-1.6620190429687498,4,3,6,512,512,25 Mar 2008 GMT,25 Mar 2008 GMT
http://ak.t0.tiles.virtualearth.net/tiles/be000133000110201-8-6-19-7.jpeg?g=6611&key=BING_API_KEY,52.166966655379454,-1.6620190429687498,4,3,7,512,512,25 Mar 2008 GMT,25 Mar 2008 GMT
http://ak.t0.tiles.virtualearth.net/tiles/be000133000110201-8-6-19-8.jpeg?g=6611&key=BING_API_KEY,52.166966655379454,-1.6620190429687498,4,3,8,512,512,25 Mar 2008 GMT,25 Mar 2008 GMT
http://ak.t0.tiles.virtualearth.net/tiles/be000133000110201-8-6-19-9.jpeg?g=6611&key=BING_API_KEY,52.166966655379454,-1.6620190429687498,4,3,9,512,512,25 Mar 2008 GMT,25 Mar 2008 GMT
http://ak.t0.tiles.virtualearth.net/tiles/be000133000110201-8-6-19-10.jpeg?g=6611&key=BING_API_KEY,52.166966655379454,-1.6620190429687498,4,3,10,512,512,25 Mar 2008 GMT,25 Mar 2008 GMT
http://ak.t0.tiles.virtualearth.net/tiles/be000133000110201-8-6-19-11.jpeg?g=6611&key=BING_API_KEY,52.166966655379454,-1.6620190429687498,4,3,11,512,512,25 Mar 2008 GMT,25 Mar 2008 GMT
http://ak.t0.tiles.virtualearth.net/tiles/be000132321302001-8-6-19-0.jpeg?g=6611&key=BING_API_KEY,52.166966655379454,-1.6578991699218748,4,3,0,512,512,25 Mar 2008 GMT,25 Mar 2008 GMT
http://ak.t0.tiles.virtualearth.net/tiles/be000132321302001-8-6-19-1.jpeg?g=6611&key=BING_API_KEY,52.166966655379454,-1.6578991699218748,4,3,1,512,512,25 Mar 2008 GMT,25 Mar 2008 GMT
http://ak.t0.tiles.virtualearth.net/tiles/be000132321302001-8-6-19-2.jpeg?g=6611&key=BING_API_KEY,52.166966655379454,-1.6578991699218748,4,3,2,512,512,25 Mar 2008 GMT,25 Mar 2008 GMT
http://ak.t0.tiles.virtualearth.net/tiles/be000132321302001-8-6-19-3.jpeg?g=6611&key=BING_API_KEY,52.166966655379454,-1.6578991699218748,4,3,3,512,512,25 Mar 2008 GMT,25 Mar 2008 GMT
http://ak.t0.tiles.virtualearth.net/tiles/be000132321302001-8-6-19-4.jpeg?g=6611&key=BING_API_KEY,52.166966655379454,-1.6578991699218748,4,3,4,512,512,25 Mar 2008 GMT,25 Mar 2008 GMT
http://ak.t0.tiles.virtualearth.net/tiles/be000132321302001-8-6-19-5.jpeg?g=6611&key=BING_API_KEY,52.166966655379454,-1.6578991699218748,4,3,5,512,512,25 Mar 2008 GMT,25 Mar 2008 GMT
http://ak.t0.tiles.virtualearth.net/tiles/be000132321302001-8-6-19-6.jpeg?g=6611&key=BING_API_KEY,52.166966655379454,-1.6578991699218748,4,3,6,512,512,25 Mar 2008 GMT,25 Mar 2008 GMT
http://ak.t0.tiles.virtualearth.net/tiles/be000132321302001-8-6-19-7.jpeg?g=6611&key=BING_API_KEY,52.166966655379454,-1.6578991699218748,4,3,7,512,512,25 Mar 2008 GMT,25 Mar 2008 GMT
http://ak.t0.tiles.virtualearth.net/tiles/be000132321302001-8-6-19-8.jpeg?g=6611&key=BING_API_KEY,52.166966655379454,-1.6578991699218748,4,3,8,512,512,25 Mar 2008 GMT,25 Mar 2008 GMT
http://ak.t0.tiles.virtualearth.net/tiles/be000132321302001-8-6-19-9.jpeg?g=6611&key=BING_API_KEY,52.166966655379454,-1.6578991699218748,4,3,9,512,512,25 Mar 2008 GMT,25 Mar 2008 GMT
http://ak.t0.tiles.virtualearth.net/tiles/be000132321302001-8-6-19-10.jpeg?g=6611&key=BING_API_KEY,52.166966655379454,-1.6578991699218748,4,3,10,512,512,25 Mar 2008 GMT,25 Mar 2008 GMT
http://ak.t0.tiles.virtualearth.net/tiles/be000132321302001-8-6-19-11.jpeg?g=6611&key=BING_API_KEY,52.166966655379454,-1.6578991699218748,4,3,11,512,512,25 Mar 2008 GMT,25 Mar 2008 GMT
http://ak.t0.tiles.virtualearth.net/tiles/be000132211322021-8-6-19-0.jpeg?g=6611&key=BING_API_KEY,52.16443967971384,-2.275880126953125,4,3,0,512,512,30 Jun 2006 GMT,30 Jun 2006 GMT
http://ak.t0.tiles.virtualearth.net/tiles/be000132211322021-8-6-19-1.jpeg?g=6611&key=BING_API_KEY,52.16443967971384,-2.275880126953125,4,3,1,512,512,30 Jun 2006 GMT,30 Jun 2006 GMT
http://ak.t0.tiles.virtualearth.net/tiles/be000132211322021-8-6-19-2.jpeg?g=6611&key=BING_API_KEY,52.16443967971384,-2.275880126953125,4,3,2,512,512,30 Jun 2006 GMT,30 Jun 2006 GMT
http://ak.t0.tiles.virtualearth.net/tiles/be000132211322021-8-6-19-3.jpeg?g=6611&key=BING_API_KEY,52.16443967971384,-2.275880126953125,4,3,3,512,512,30 Jun 2006 GMT,30 Jun 2006 GMT
http://ak.t0.tiles.virtualearth.net/tiles/be000132211322021-8-6-19-4.jpeg?g=6611&key=BING_API_KEY,52.16443967971384,-2.275880126953125,4,3,4,512,512,30 Jun 2006 GMT,30 Jun 2006 GMT
http://ak.t0.tiles.virtualearth.net/tiles/be000132211322021-8-6-19-5.jpeg?g=6611&key=BING_API_KEY,52.16443967971384,-2.275880126953125,4,3,5,512,512,30 Jun 2006 GMT,30 Jun 2006 GMT
http://ak.t0.tiles.virtualearth.net/tiles/be000132211322021-8-6-19-6.jpeg?g=6611&key=BING_API_KEY,52.16443967971384,-2.275880126953125,4,3,6,512,512,30 Jun 2006 GMT,30 Jun 2006 GMT
http://ak.t0.tiles.virtualearth.net/tiles/be000132211322021-8-6-19-7.jpeg?g=6611&key=BING_API_KEY,52.16443967971384,-2.275880126953125,4,3,7,512,512,30 Jun 2006 GMT,30 Jun 2006 GMT
http://ak.t0.tiles.virtualearth.net/tiles/be000132211322021-8-6-19-8.jpeg?g=6611&key=BING_API_KEY,52.16443967971384,-2.275880126953125,4,3,8,512,512,30 Jun 2006 GMT,30 Jun 2006 GMT
http://ak.t0.tiles.virtualearth.net/tiles/be000132211322021-8-6-19-9.jpeg?g=6611&key=BING_API_KEY,52.16443967971384,-2.275880126953125,4,3,9,512,512,30 Jun 2006 GMT,30 Jun 2006 GMT
http://ak.t0.tiles.virtualearth.net/tiles/be000132211322021-8-6-19-10.jpeg?g=6611&key=BING_API_KEY,52.16443967971384,-2.275880126953125,4,3,10,512,512,30 Jun 2006 GMT,30 Jun 2006 GMT
http://ak.t0.tiles.virtualearth.net/tiles/be000132211322021-8-6-19-11.jpeg?g=6611&key=BING_API_KEY,52.16443967971384,-2.275880126953125,4,3,11,512,512,30 Jun 2006 GMT,30 Jun 2006 GMT
http://ak.t0.tiles.virtualearth.net/tiles/be000132213102232-8-6-19-0.jpeg?g=6611&key=BING_API_KEY,52.16443967971384,-2.27176025390625,4,3,0,512,512,30 Jun 2006 GMT,30 Jun 2006 GMT
http://ak.t0.tiles.virtualearth.net/tiles/be000132213102232-8-6-19-1.jpeg?g=6611&key=BING_API_KEY,52.16443967971384,-2.27176025390625,4,3,1,512,512,30 Jun 2006 GMT,30 Jun 2006 GMT
http://ak.t0.tiles.virtualearth.net/tiles/be000132213102232-8-6-19-2.jpeg?g=6611&key=BING_API_KEY,52.16443967971384,-2.27176025390625,4,3,2,512,512,30 Jun 2006 GMT,30 Jun 2006 GMT
http://ak.t0.tiles.virtualearth.net/tiles/be000132213102232-8-6-19-3.jpeg?g=6611&key=BING_API_KEY,52.16443967971384,-2.27176025390625,4,3,3,512,512,30 Jun 2006 GMT,30 Jun 2006 GMT
http://ak.t0.tiles.virtualearth.net/tiles/be000132213102232-8-6-19-4.jpeg?g=6611&key=BING_API_KEY,52.16443967971384,-2.27176025390625,4,3,4,512,512,30 Jun 2006 GMT,30 Jun 2006 GMT
http://ak.t0.tiles.virtualearth.net/tiles/be000132213102232-8-6-19-5.jpeg?g=6611&key=BING_API_KEY,52.16443967971384,-2.27176025390625,4,3,5,512,512,30 Jun 2006 GMT,30 Jun 2006 GMT
http://ak.t0.tiles.virtualearth.net/tiles/be000132213102232-8-6-19-6.jpeg?g=6611&key=BING_API_KEY,52.16443967971384,-2.27176025390625,4,3,6,512,512,30 Jun 2006 GMT,30 Jun 2006 GMT
http://ak.t0.tiles.virtualearth.net/tiles/be000132213102232-8-6-19-7.jpeg?g=6611&key=BING_API_KEY,52.16443967971384,-2.27176025390625,4,3,7,512,512,30 Jun 2006 GMT,30 Jun 2006 GMT
http://ak.t0.tiles.virtualearth.net/tiles/be000132213102232-8-6-19-8.jpeg?g=6611&key=BING_API_KEY,52.16443967971384,-2.27176025390625,4,3,8,512,512,30 Jun 2006 GMT,30 Jun 2006 GMT
http://ak.t0.tiles.virtualearth.net/tiles/be000132213102232-8-6-19-9.jpeg?g=6611&key=BING_API_KEY,52.16443967971384,-2.27176025390625,4,3,9,512,512,30 Jun 2006 GMT,30 Jun 2006 GMT
http://ak.t0.tiles.virtualearth.net/tiles/be000132213102232-8-6-19-10.jpeg?g=6611&key=BING_API_KEY,52.16443967971384,-2.27176025390625,4,3,10,512,512,30 Jun 2006 GMT,30 Jun 2006 GMT
http://ak.t0.tiles.virtualearth.net/tiles/be000132213102232-8-6-19-11.jpeg?g=6611&key=BING_API_KEY,52.16443967971384,-2.27176025390625,4,3,11,512,512,30 Jun 2006 GMT,30 Jun 2006 GMT
http://ak.t0.tiles.virtualearth.net/tiles/be000132213102232-8-6-19-0.jpeg?g=6611&key=BING_API_KEY,52.16443967971384,-2.267640380859375,4,3,0,512,512,30 Jun 2006 GMT,30 Jun 2006 GMT
http://ak.t0.tiles.virtualearth.net/tiles/be000132213102232-8-6-19-1.jpeg?g=6611&key=BING_API_KEY,52.16443967971384,-2.267640380859375,4,3,1,512,512,30 Jun 2006 GMT,30 Jun 2006 GMT
http://ak.t0.tiles.virtualearth.net/tiles/be000132213102232-8-6-19-2.jpeg?g=6611&key=BING_API_KEY,52.16443967971384,-2.267640380859375,4,3,2,512,512,30 Jun 2006 GMT,30 Jun 2006 GMT
http://ak.t0.tiles.virtualearth.net/tiles/be000132213102232-8-6-19-3.jpeg?g=6611&key=BING_API_KEY,52.16443967971384,-2.267640380859375,4,3,3,512,512,30 Jun 2006 GMT,30 Jun 2006 GMT
http://ak.t0.tiles.virtualearth.net/tiles/be000132213102232-8-6-19-4.jpeg?g=6611&key=BING_API_KEY,52.16443967971384,-2.267640380859375,4,3,4,512,512,30 Jun 2006 GMT,30 Jun 2006 GMT
http://ak.t0.tiles.virtualearth.net/tiles/be000132213102232-8-6-19-5.jpeg?g=6611&key=BING_API_KEY,52.16443967971384,-2.267640380859375,4,3,5,512,512,30 Jun 2006 GMT,30 Jun 2006 GMT
http://ak.t0.tiles.virtualearth.net/tiles/be000132213102232-8-6-19-6.jpeg?g=6611&key=BING_API_KEY,52.16443967971384,-2.267640380859375,4,3,6,512,512,30 Jun 2006 GMT,30 Jun 2006 GMT
http://ak.t0.tiles.virtualearth.net/tiles/be000132213102232-8-6-19-7.jpeg?g=6611&key=BING_API_KEY,52.16443967971384,-2.267640380859375,4,3,7,512,512,30 Jun 2006 GMT,30 Jun 2006 GMT
http://ak.t0.tiles.virtualearth.net/tiles/be000132213102232-8-6-19-8.jpeg?g=6611&key=BING_API_KEY,52.16443967971384,-2.267640380859375,4,3,8,512,512,30 Jun 2006 GMT,30 Jun 2006 GMT
http://ak.t0.tiles.virtualearth.net/tiles/be000132213102232-8-6-19-9.jpeg?g=6611&key=BING_API_KEY,52.16443967971384,-2.267640380859375,4,3,9,512,512,30 Jun 2006 GMT,30 Jun 2006 GMT
http://ak.t0.tiles.virtualearth.net/tiles/be000132213102232-8-6-19-10.jpeg?g=6611&key=BING_API_KEY,52.16443967971384,-2.267640380859375,4,3,10,512,512,30 Jun 2006 GMT,30 Jun 2006 GMT
http://ak.t0.tiles.virtualearth.net/tiles/be000132213102232-8-6-19-11.jpeg?g=6611&key=BING_API_KEY,52.16443967971384,-2.267640380859375,4,3,11,512,512,30 Jun 2006 GMT,30 Jun 2006 GMT
http://ak.t0.tiles.virtualearth.net/tiles/be000132213102233-8-6-19-0.jpeg?g=6611&key=BING_API_KEY,52.16443967971384,-2.2635205078125,4,3,0,512,512,30 Jun 2006 GMT,30 Jun 2006 GMT
http://ak.t0.tiles.virtualearth.net/tiles/be000132213102233-8-6-19-1.jpeg?g=6611&key=BING_API_KEY,52.16443967971384,-2.2635205078125,4,3,1,512,512,30 Jun 2006 GMT,30 Jun 2006 GMT
http://ak.t0.tiles.virtualearth.net/tiles/be000132213102233-8-6-19-2.jpeg?g=6611&key=BING_API_KEY,52.16443967971384,-2.2635205078125,4,3,2,512,512,30 Jun 2006 GMT,30 Jun 2006 GMT
http://ak.t0.tiles.virtualearth.net/tiles/be000132213102233-8-6-19-3.jpeg?g=6611&key=BING_API_KEY,52.16443967971384,-2.2635205078125,4,3,3,512,512,30 Jun 2006 GMT,30 Jun 2006 GMT
http://ak.t0.tiles.virtualearth.net/tiles/be000132213102233-8-6-19-4.jpeg?g=6611&key=BING_API_KEY,52.16443967971384,-2.2635205078125,4,3,4,512,512,30 Jun 2006 GMT,30 Jun 2006 GMT
http://ak.t0.tiles.virtualearth.net/tiles/be000132213102233-8-6-19-5.jpeg?g=6611&key=BING_API_KEY,52.16443967971384,-2.2635205078125,4,3,5,512,512,30 Jun 2006 GMT,30 Jun 2006 GMT
http://ak.t0.tiles.virtualearth.net/tiles/be000132213102233-8-6-19-6.jpeg?g=6611&key=BING_API_KEY,52.16443967971384,-2.2635205078125,4,3,6,512,512,30 Jun 2006 GMT,30 Jun 2006 GMT
http://ak.t0.tiles.virtualearth.net/tiles/be000132213102233-8-6-19-7.jpeg?g=6611&key=BING_API_KEY,52.16443967971384,-2.2635205078125,4,3,7,512,512,30 Jun 2006 GMT,30 Jun 2006 GMT
http://ak.t0.tiles.virtualearth.net/tiles/be000132213102233-8-6-19-8.jpeg?g=6611&key=BING_API_KEY,52.16443967971384,-2.2635205078125,4,3,8,512,512,30 Jun 2006 GMT,30 Jun 2006 GMT
http://ak.t0.tiles.virtualearth.net/tiles/be000132213102233-8-6-19-9.jpeg?g=6611&key=BING_API_KEY,52.16443967971384,-2.2635205078125,4,3,9,512,512,30 Jun 2006 GMT,30 Jun 2006 GMT
http://ak.t0.tiles.virtualearth.net/tiles/be000132213102233-8-6-19-10.jpeg?g=6611&key=BING_API_KEY,52.16443967971384,-2.2635205078125,4,3,10,512,512,30 Jun 2006 GMT,30 Jun 2006 GMT
http://ak.t0.tiles.virtualearth.net/tiles/be000132213102233-8-6-19-11.jpeg?g=6611&key=BING_API_KEY,52.16443967971384,-2.2635205078125,4,3,11,512,512,30 Jun 2006 GMT,30 Jun 2006 GMT
http://ak.t0.tiles.virtualearth.net/tiles/be000132213102300-8-6-19-0.jpeg?g=6611&key=BING_API_KEY,52.16443967971384,-2.259400634765625,4,3,0,512,512,30 Jun 2006 GMT,30 Jun 2006 GMT
http://ak.t0.tiles.virtualearth.net/tiles/be000132213102300-8-6-19-1.jpeg?g=6611&key=BING_API_KEY,52.16443967971384,-2.259400634765625,4,3,1,512,512,30 Jun 2006 GMT,30 Jun 2006 GMT
http://ak.t0.tiles.virtualearth.net/tiles/be000132213102300-8-6-19-2.jpeg?g=6611&key=BING_API_KEY,52.16443967971384,-2.259400634765625,4,3,2,512,512,30 Jun 2006 GMT,30 Jun 2006 GMT
http://ak.t0.tiles.virtualearth.net/tiles/be000132213102300-8-6-19-3.jpeg?g=6611&key=BING_API_KEY,52.16443967971384,-2.259400634765625,4,3,3,512,512,30 Jun 2006 GMT,30 Jun 2006 GMT
http://ak.t0.tiles.virtualearth.net/tiles/be000132213102300-8-6-19-4.jpeg?g=6611&key=BING_API_KEY,52.16443967971384,-2.259400634765625,4,3,4,512,512,30 Jun 2006 GMT,30 Jun 2006 GMT
http://ak.t0.tiles.virtualearth.net/tiles/be000132213102300-8-6-19-5.jpeg?g=6611&key=BING_API_KEY,52.16443967971384,-2.259400634765625,4,3,5,512,512,30 Jun 2006 GMT,30 Jun 2006 GMT
http://ak.t0.tiles.virtualearth.net/tiles/be000132213102300-8-6-19-6.jpeg?g=6611&key=BING_API_KEY,52.16443967971384,-2.259400634765625,4,3,6,512,512,30 Jun 2006 GMT,30 Jun 2006 GMT
http://ak.t0.tiles.virtualearth.net/tiles/be000132213102300-8-6-19-7.jpeg?g=6611&key=BING_API_KEY,52.16443967971384,-2.259400634765625,4,3,7,512,512,30 Jun 2006 GMT,30 Jun 2006 GMT
http://ak.t0.tiles.virtualearth.net/tiles/be000132213102300-8-6-19-8.jpeg?g=6611&key=BING_API_KEY,52.16443967971384,-2.259400634765625,4,3,8,512,512,30 Jun 2006 GMT,30 Jun 2006 GMT
http://ak.t0.tiles.virtualearth.net/tiles/be000132213102300-8-6-19-9.jpeg?g=6611&key=BING_API_KEY,52.16443967971384,-2.259400634765625,4,3,9,512,512,30 Jun 2006 GMT,30 Jun 2006 GMT
http://ak.t0.tiles.virtualearth.net/tiles/be000132213102300-8-6-19-10.jpeg?g=6611&key=BING_API_KEY,52.16443967971384,-2.259400634765625,4,3,10,512,512,30 Jun 2006 GMT,30 Jun 2006 GMT
http://ak.t0.tiles.virtualearth.net/tiles/be000132213102300-8-6-19-11.jpeg?g=6611&key=BING_API_KEY,52.16443967971384,-2.259400634765625,4,3,11,512,512,30 Jun 2006 GMT,30 Jun 2006 GMT
http://ak.t0.tiles.virtualearth.net/tiles/be000132213102300-8-6-19-0.jpeg?g=6611&key=BING_API_KEY,52.16443967971384,-2.25528076171875,4,3,0,512,512,30 Jun 2006 GMT,30 Jun 2006 GMT
http://ak.t0.tiles.virtualearth.net/tiles/be000132213102300-8-6-19-1.jpeg?g=6611&key=BING_API_KEY,52.16443967971384,-2.25528076171875,4,3,1,512,512,30 Jun 2006 GMT,30 Jun 2006 GMT
http://ak.t0.tiles.virtualearth.net/tiles/be000132213102300-8-6-19-2.jpeg?g=6611&key=BING_API_KEY,52.16443967971384,-2.25528076171875,4,3,2,512,512,30 Jun 2006 GMT,30 Jun 2006 GMT
http://ak.t0.tiles.virtualearth.net/tiles/be000132213102300-8-6-19-3.jpeg?g=6611&key=BING_API_KEY,52.16443967971384,-2.25528076171875,4,3,3,512,512,30 Jun 2006 GMT,30 Jun 2006 GMT
http://ak.t0.tiles.virtualearth.net/tiles/be000132213102300-8-6-19-4.jpeg?g=6611&key=BING_API_KEY,52.16443967971384,-2.25528076171875,4,3,4,512,512,30 Jun 2006 GMT,30 Jun 2006 GMT
http://ak.t0.tiles.virtualearth.net/tiles/be000132213102300-8-6-19-5.jpeg?g=6611&key=BING_API_KEY,52.16443967971384,-2.25528076171875,4,3,5,512,512,30 Jun 2006 GMT,30 Jun 2006 GMT
http://ak.t0.tiles.virtualearth.net/tiles/be000132213102300-8-6-19-6.jpeg?g=6611&key=BING_API_KEY,52.16443967971384,-2.25528076171875,4,3,6,512,512,30 Jun 2006 GMT,30 Jun 2006 GMT
http://ak.t0.tiles.virtualearth.net/tiles/be000132213102300-8-6-19-7.jpeg?g=6611&key=BING_API_KEY,52.16443967971384,-2.25528076171875,4,3,7,512,512,30 Jun 2006 GMT,30 Jun 2006 GMT
http://ak.t0.tiles.virtualearth.net/tiles/be000132213102300-8-6-19-8.jpeg?g=6611&key=BING_API_KEY,52.16443967971384,-2.25528076171875,4,3,8,512,512,30 Jun 2006 GMT,30 Jun 2006 GMT
http://ak.t0.tiles.virtualearth.net/tiles/be000132213102300-8-6-19-9.jpeg?g=6611&key=BING_API_KEY,52.16443967971384,-2.25528076171875,4,3,9,512,512,30 Jun 2006 GMT,30 Jun 2006 GMT
http://ak.t0.tiles.virtualearth.net/tiles/be000132213102300-8-6-19-10.jpeg?g=6611&key=BING_API_KEY,52.16443967971384,-2.25528076171875,4,3,10,512,512,30 Jun 2006 GMT,30 Jun 2006 GMT
http://ak.t0.tiles.virtualearth.net/tiles/be000132213102300-8-6-19-11.jpeg?g=6611&key=BING_API_KEY,52.16443967971384,-2.25528076171875,4,3,11,512,512,30 Jun 2006 GMT,30 Jun 2006 GMT
http://ak.t0.tiles.virtualearth.net/tiles/be000132213102301-8-6-19-0.jpeg?g=6611&key=BING_API_KEY,52.16443967971384,-2.251160888671875,4,3,0,512,512,30 Jun 2006 GMT,30 Jun 2006 GMT
http://ak.t0.tiles.virtualearth.net/tiles/be000132213102301-8-6-19-1.jpeg?g=6611&key=BING_API_KEY,52.16443967971384,-2.251160888671875,4,3,1,512,512,30 Jun 2006 GMT,30 Jun 2006 GMT
http://ak.t0.tiles.virtualearth.net/tiles/be000132213102301-8-6-19-2.jpeg?g=6611&key=BING_API_KEY,52.16443967971384,-2.251160888671875,4,3,2,512,512,30 Jun 2006 GMT,30 Jun 2006 GMT
http://ak.t0.tiles.virtualearth.net/tiles/be000132213102301-8-6-19-3.jpeg?g=6611&key=BING_API_KEY,52.16443967971384,-2.251160888671875,4,3,3,512,512,30 Jun 2006 GMT,30 Jun 2006 GMT
http://ak.t0.tiles.virtualearth.net/tiles/be000132213102301-8-6-19-4.jpeg?g=6611&key=BING_API_KEY,52.16443967971384,-2.251160888671875,4,3,4,512,512,30 Jun 2006 GMT,30 Jun 2006 GMT
http://ak.t0.tiles.virtualearth.net/tiles/be000132213102301-8-6-19-5.jpeg?g=6611&key=BING_API_KEY,52.16443967971384,-2.251160888671875,4,3,5,512,512,30 Jun 2006 GMT,30 Jun 2006 GMT
http://ak.t0.tiles.virtualearth.net/tiles/be000132213102301-8-6-19-6.jpeg?g=6611&key=BING_API_KEY,52.16443967971384,-2.251160888671875,4,3,6,512,512,30 Jun 2006 GMT,30 Jun 2006 GMT
http://ak.t0.tiles.virtualearth.net/tiles/be000132213102301-8-6-19-7.jpeg?g=6611&key=BING_API_KEY,52.16443967971384,-2.251160888671875,4,3,7,512,512,30 Jun 2006 GMT,30 Jun 2006 GMT
